order_id,return_date,Category,Sales,Profit,Profit Margin,Margin Category,State,Customer Name,return_quantity,reason_returned
LE-2019-1700908,2019-10-24,Office Supplies,43.92,0.24,0.00546448087431694,Medium,Illinois,Bobby Elias,1,Not Given
MO-2019-3483280,2019-07-04,Office Supplies,104.16,0.1,0.0009600614439324118,Medium,Texas,Thais Sissman,1,Not Given
MO-2019-5226916,2019-12-01,Technology,113.52,0.0,0.0,Medium,Texas,Ann Blume,1,Wrong Color
MO-2019-5694269,2019-07-14,Office Supplies,104.16,0.1,0.0009600614439324118,Medium,Texas,Thais Sissman,1,Not Given
MX-2019-1045459,2019-10-25,Technology,169.92,0.0,0.0,Medium,Texas,Ed Ludwig,1,Not Given
MX-2019-1136088,2019-07-12,Office Supplies,43.5,0.0,0.0,Medium,Iowa,Claudia Bergmann,1,Not Needed
MX-2019-1191838,2019-07-02,Office Supplies,80.0,0.05,0.000625,Medium,Wisconsin,Stephanie Phelps,1,Not Given
MX-2019-1204956,2019-04-07,Office Supplies,22.86,0.29,0.012685914260717409,Medium,Michigan,Rachel Payne,1,Not Given
MX-2019-1227088,2019-12-09,Office Supplies,78.3,0.0,0.0,Medium,Texas,Evan Minnotte,1,Not Given
MX-2019-1260068,2019-11-05,Office Supplies,80.04,0.19,0.002373813093453273,Medium,Illinois,Dionis Lloyd,1,Not Given
MX-2019-141012,2019-09-22,Furniture,45.36,2.16,0.04761904761904762,Medium,Texas,Liz Carlisle,1,Not Needed
MX-2019-1412529,2019-05-10,Office Supplies,33.55,0.19,0.005663189269746648,Medium,Nebraska,Aleksandra Gannaway,1,Not Needed
MX-2019-1434819,2019-06-28,Office Supplies,66.6,0.1,0.0015015015015015017,Medium,Texas,Mark Van Huff,1,Not Given
MX-2019-1491031,2019-11-25,Office Supplies,41.2,0.29,0.0070388349514563095,Medium,Illinois,Tim Taslimi,1,Wrong Item
MX-2019-1583782,2019-12-02,Technology,866.06,0.19,0.00021938433826755653,Medium,Michigan,Rick Duston,1,Not Given
MX-2019-1589132,2019-07-11,Office Supplies,109.38,0.24,0.0021941854086670325,Medium,Minnesota,Troy Blackwell,1,Wrong Color
MX-2019-1629925,2019-12-01,Technology,1703.15,0.19,0.00011155799547896544,Medium,Illinois,Art Foster,1,Not Given
MX-2019-1633006,2019-08-30,Office Supplies,99.36,0.05,0.0005032206119162642,Medium,Indiana,Patricia Hirasaki,1,Wrong Item
MX-2019-1660510,2020-01-13,Office Supplies,18.26,0.1,0.00547645125958379,Medium,Texas,Ruben Dartt,1,Wrong Color
MX-2019-1737512,2019-12-28,Furniture,117.74,0.05,0.0004246645150331239,Medium,Indiana,Vivek Grady,1,Wrong Color
MX-2019-1760806,2019-10-07,Office Supplies,129.22,0.29,0.0022442346386008357,Medium,Texas,Daniel Byrd,1,Not Given
MX-2019-1988983,2019-06-09,Office Supplies,247.14,0.0,0.0,Medium,Michigan,Bryan Spruell,1,Not Given
MX-2019-2044671,2019-04-18,Furniture,717.41,0.19,0.000264841582916324,Medium,Texas,Anthony Rawles,1,Wrong Item
MX-2019-2047167,2019-12-11,Office Supplies,18.26,0.1,0.00547645125958379,Medium,Texas,Ruben Dartt,1,Wrong Color
MX-2019-2113909,2019-05-17,Furniture,679.68,0.24,0.00035310734463276836,Medium,Indiana,Anthony Garverick,2,Wrong Color
MX-2019-2118138,2019-10-12,Furniture,1074.8,0.33,0.00030703386676591,Medium,Minnesota,Harry Greene,1,Not Given
MX-2019-2158110,2019-12-29,Office Supplies,43.8,0.0,0.0,Medium,Illinois,Patrick Ryan,1,Wrong Item
MX-2019-2206976,2019-04-23,Office Supplies,104.44,0.0,0.0,Medium,Minnesota,Pete Takahito,1,Wrong Item
MX-2019-2210791,2019-12-13,Office Supplies,37.86,0.1,0.002641310089804543,Medium,Texas,Julie Prescott,1,Not Given
MX-2019-2258661,2019-10-10,Office Supplies,35.9,0.05,0.0013927576601671311,Medium,Illinois,Fred Chung,1,Wrong Item
MX-2019-2315248,2019-11-16,Office Supplies,94.9,0.19,0.002002107481559536,Medium,Texas,Eugene Barchas,1,Not Given
MX-2019-2388367,2019-09-22,Furniture,415.3,0.19,0.0004575006019744763,Medium,Indiana,Bill Shonely,1,Wrong Item
MX-2019-2390874,2019-12-07,Technology,866.06,0.19,0.00021938433826755653,Medium,Texas,Rick Duston,1,Not Given
MX-2019-2422493,2019-06-18,Office Supplies,17.52,0.1,0.005707762557077626,Medium,Texas,Susan Pistek,1,Wrong Item
MX-2019-2612455,2019-05-28,Technology,80.58,0.19,0.0023579051873914123,Medium,Texas,Liz Pelletier,1,Wrong Item
MX-2019-2704991,2019-11-05,Office Supplies,12.9,0.1,0.007751937984496124,Medium,Texas,Jonathan Howell,1,Wrong Item
MX-2019-2729010,2019-11-17,Technology,1703.15,0.19,0.00011155799547896544,Medium,Texas,Art Foster,1,Not Given
MX-2019-2735623,2019-06-03,Furniture,679.68,0.24,0.00035310734463276836,Medium,Illinois,Anthony Garverick,2,Wrong Color
MX-2019-2749844,2019-10-07,Office Supplies,16.5,0.19,0.011515151515151515,Medium,Texas,Darrin Martin,1,Wrong Item
MX-2019-2779203,2019-06-17,Office Supplies,33.55,0.19,0.005663189269746648,Medium,Illinois,Aleksandra Gannaway,1,Not Needed
MX-2019-278437,2019-11-01,Office Supplies,117.32,0.1,0.0008523695874531197,Medium,Illinois,Cindy Stewart,1,Not Given
MX-2019-2785327,2019-05-09,Office Supplies,16.0,0.0,0.0,Medium,Texas,Jason Gross,1,Not Given
MX-2019-2860265,2019-02-04,Furniture,180.22,0.14,0.0007768283209410721,Medium,Texas,Gary Hwang,1,Wrong Item
MX-2019-2939883,2019-05-24,Technology,80.58,0.19,0.0023579051873914123,Medium,Texas,Liz Pelletier,1,Wrong Item
MX-2019-2964094,2019-12-06,Office Supplies,80.04,0.19,0.002373813093453273,Medium,Indiana,Dionis Lloyd,1,Not Given
MX-2019-3014233,2019-07-16,Office Supplies,247.14,0.0,0.0,Medium,Texas,Bryan Spruell,1,Not Given
MX-2019-3154310,2019-10-08,Furniture,415.3,0.19,0.0004575006019744763,Medium,Michigan,Bill Shonely,1,Wrong Item
MX-2019-3227918,2019-12-19,Furniture,3445.34,0.14,4.063459629528581e-05,Medium,Texas,Alyssa Crouse,1,Wrong Item
MX-2019-3231414,2019-11-19,Office Supplies,142.2,0.05,0.0003516174402250352,Medium,Texas,Rob Beeghly,1,Not Given
MX-2019-3233228,2019-11-04,Office Supplies,147.94,0.0,0.0,Medium,Michigan,Mike Vittorini,2,Wrong Item
MX-2019-3243419,2019-02-27,Office Supplies,22.86,0.29,0.012685914260717409,Medium,Oklahoma,Rachel Payne,1,Not Given
MX-2019-3367491,2019-08-27,Office Supplies,928.2,0.24,0.0002585649644473174,Medium,Texas,Chris Selesnick,1,Wrong Item
MX-2019-3371359,2019-11-23,Office Supplies,41.2,0.29,0.0070388349514563095,Medium,Texas,Tim Taslimi,1,Wrong Item
MX-2019-3395255,2019-09-30,Furniture,446.4,0.14,0.00031362007168458787,Medium,Texas,Barry Weirich,1,Not Given
MX-2019-350182,2019-06-29,Office Supplies,423.3,0.24,0.0005669737774627923,Medium,Minnesota,Christine Sundaresam,1,Wrong Item
MX-2019-3590360,2019-12-10,Office Supplies,78.3,0.0,0.0,Medium,Illinois,Evan Minnotte,1,Not Given
MX-2019-361212,2019-05-06,Furniture,144.0,0.33,0.0022916666666666667,Medium,Illinois,Tonja Turnell,1,Not Given
MX-2019-3635976,2019-06-15,Office Supplies,19.08,0.1,0.005241090146750525,Medium,Nebraska,Don Jones,1,Not Given
MX-2019-3974568,2019-09-06,Office Supplies,928.2,0.24,0.0002585649644473174,Medium,Illinois,Chris Selesnick,1,Wrong Item
MX-2019-4012207,2019-05-25,Furniture,203.14,0.14,0.0006891798759476224,Medium,Minnesota,Neil Knudson,1,Wrong Item
MX-2019-4036670,2019-07-02,Office Supplies,330.0,0.1,0.00030303030303030303,Medium,South Dakota,Jim Mitchum,1,Not Given
MX-2019-4135207,2019-12-21,Office Supplies,23.88,0.29,0.012144053601340033,Medium,Indiana,Helen Andreada,1,Wrong Item
MX-2019-4153684,2019-10-30,Office Supplies,270.56,0.1,0.0003696037847427558,Medium,Illinois,Randy Bradley,1,Not Given
MX-2019-4206948,2019-09-07,Office Supplies,37.9,0.19,0.005013192612137203,Medium,Michigan,Nicole Fjeld,1,Not Given
MX-2019-4277901,2019-11-18,Office Supplies,12.9,0.1,0.007751937984496124,Medium,Texas,Jonathan Howell,1,Wrong Item
MX-2019-4374583,2019-09-16,Office Supplies,16.5,0.19,0.011515151515151515,Medium,Texas,Darrin Martin,1,Wrong Item
MX-2019-4403091,2019-06-20,Furniture,474.8,0.38,0.0008003369839932603,Medium,Missouri,Lycoris Saunders,1,Not Given
MX-2019-4447001,2019-11-21,Office Supplies,94.9,0.19,0.002002107481559536,Medium,Missouri,Eugene Barchas,1,Not Given
MX-2019-446720,2019-10-06,Office Supplies,16.5,0.19,0.011515151515151515,Medium,Texas,Darrin Martin,1,Wrong Item
MX-2019-4493912,2019-03-01,Office Supplies,36.72,0.0,0.0,Medium,Minnesota,Christine Sundaresam,1,Wrong Item
MX-2019-4536234,2019-05-22,Office Supplies,169.76,0.24,0.001413760603204524,Medium,Texas,Greg Maxwell,3,Wrong Item
MX-2019-4611470,2019-09-16,Office Supplies,37.9,0.19,0.005013192612137203,Medium,Illinois,Nicole Fjeld,1,Not Given
MX-2019-4624856,2019-12-14,Office Supplies,88.06,0.1,0.0011355893708834886,Medium,Texas,Alejandro Savely,1,Not Needed
MX-2019-4657212,2019-09-28,Office Supplies,147.94,0.0,0.0,Medium,Texas,Mike Vittorini,2,Wrong Item
MX-2019-473732,2019-11-04,Technology,755.09,0.19,0.0002516256340303805,Medium,Texas,Saphhira Shifley,1,Wrong Color
MX-2019-4778184,2019-08-30,Technology,818.02,0.24,0.00029339135962445906,Medium,Texas,Dan Lawera,1,Not Given
MX-2019-5118864,2019-10-16,Office Supplies,404.04,0.05,0.00012375012375012375,Medium,Oklahoma,Mick Brown,2,Not Needed
MX-2019-5253985,2019-08-30,Furniture,224.4,0.38,0.0016934046345811052,Medium,Illinois,Bruce Geld,1,Wrong Color
MX-2019-5257795,2019-03-12,Furniture,383.04,0.14,0.00036549707602339185,Medium,Texas,Vicky Freymann,1,Wrong Item
MX-2019-528526,2019-12-01,Office Supplies,88.06,0.1,0.0011355893708834886,Medium,Texas,Alejandro Savely,1,Not Needed
MX-2019-5288676,2019-04-20,Furniture,679.68,0.24,0.00035310734463276836,Medium,Texas,Anthony Garverick,2,Wrong Color
MX-2019-5311337,2019-11-30,Office Supplies,102.4,0.05,0.00048828125,Medium,Michigan,Becky Pak,1,Not Needed
MX-2019-5352538,2019-11-28,Technology,536.8,0.1,0.00018628912071535025,Medium,Michigan,Resi Pölking,1,Wrong Color
MX-2019-5502340,2019-03-24,Furniture,717.41,0.19,0.000264841582916324,Medium,Illinois,Anthony Rawles,1,Wrong Item
MX-2019-5618990,2019-08-12,Furniture,415.3,0.19,0.0004575006019744763,Medium,Indiana,Bill Shonely,1,Wrong Item
MX-2019-5620818,2019-02-20,Furniture,192.84,0.14,0.0007259904584111181,Medium,Wisconsin,Alex Russell,1,Not Given
MX-2019-5795772,2019-10-28,Technology,755.09,0.19,0.0002516256340303805,Medium,Minnesota,Saphhira Shifley,1,Wrong Color
MX-2019-5907834,2019-11-01,Office Supplies,102.88,0.0,0.0,Medium,Texas,Brosina Hoffman,1,Not Needed
MX-2019-5920547,2019-02-14,Technology,326.19,0.19,0.0005824826021643828,Medium,Texas,Stephanie Phelps,1,Not Given
MX-2019-652880,2019-12-21,Furniture,1380.1,0.19,0.00013767118324759076,Medium,Texas,Scott Williamson,1,Not Given
MX-2019-657543,2019-12-07,Office Supplies,1193.4,0.24,0.00020110608345902463,Medium,Texas,Shahid Hopkins,1,Wrong Item
MX-2019-707365,2019-10-09,Office Supplies,259.7,0.28,0.001078167115902965,Medium,Texas,Ruben Dartt,1,Wrong Item
MX-2019-795667,2019-06-14,Office Supplies,17.52,0.1,0.005707762557077626,Medium,Illinois,Susan Pistek,1,Wrong Item
MX-2019-810470,2019-05-12,Technology,80.58,0.19,0.0023579051873914123,Medium,Michigan,Liz Pelletier,1,Wrong Item
MX-2019-83481,2019-08-17,Office Supplies,67.7,0.05,0.0007385524372230429,Medium,Indiana,Alan Barnes,1,Wrong Item
MX-2019-861934,2019-12-13,Office Supplies,142.2,0.05,0.0003516174402250352,Medium,Indiana,Rob Beeghly,1,Not Given
MX-2019-874075,2019-12-27,Office Supplies,88.06,0.1,0.0011355893708834886,Medium,Illinois,Alejandro Savely,1,Not Needed
MX-2019-883346,2019-03-22,Office Supplies,61.18,0.0,0.0,Medium,Texas,Ben Ferrer,1,Wrong Item
MX-2019-894708,2019-07-25,Office Supplies,131.76,0.05,0.00037947783849423197,Medium,Texas,Michelle Huthwaite,1,Not Given
MX-2019-930629,2020-01-04,Furniture,3445.34,0.14,4.063459629528581e-05,Medium,Texas,Alyssa Crouse,1,Wrong Item
MZ-2019-140,2019-07-13,Furniture,879.0,35.16,0.039999999999999994,Medium,Texas,Jane Waco,1,Not Needed
MZ-2019-3277459,2019-08-06,Office Supplies,856.8,0.05,5.835667600373484e-05,Medium,Illinois,Jane Waco,1,Not Given
NI-2019-1704683,2019-11-14,Technology,156.82,0.24,0.0015304170386430302,Medium,Texas,Pauline Webber,1,Wrong Item
NI-2019-2021056,2020-01-06,Office Supplies,21.02,0.1,0.004757373929590867,Medium,Texas,Ken Lonsdale,1,Not Given
NI-2019-3784357,2019-10-17,Office Supplies,59.47,0.1,0.0016815200941651255,Medium,Illinois,Maureen Gastineau,1,Not Needed
NI-2019-9710,2019-10-28,Office Supplies,59.47,-75.41,-1.268034303009921,Low,Texas,Maureen Gastineau,1,Not Needed
PL-2019-1140104,2019-07-27,Office Supplies,74.76,0.33,0.004414125200642055,Medium,Texas,Bruce Degenhardt,1,Wrong Color
PL-2019-3154847,2019-06-18,Office Supplies,124.68,0.28,0.002245749117741418,Medium,Indiana,Ralph Ritter,1,Wrong Color
PL-2019-3164807,2019-06-05,Office Supplies,124.68,0.28,0.002245749117741418,Medium,Illinois,Ralph Ritter,1,Wrong Color
PL-2019-3314896,2019-06-21,Office Supplies,124.68,0.28,0.002245749117741418,Medium,Illinois,Ralph Ritter,1,Wrong Color
PL-2019-3644338,2019-06-04,Office Supplies,124.68,0.28,0.002245749117741418,Medium,Texas,Ralph Ritter,1,Wrong Color
PL-2019-4290467,2019-09-11,Office Supplies,74.76,0.33,0.004414125200642055,Medium,Indiana,Bruce Degenhardt,1,Wrong Color
RO-2019-2371479,2019-08-02,Office Supplies,110.34,0.24,0.002175095160413268,Medium,Texas,Karen Ferguson,1,Not Given
RO-2019-2467285,2019-09-14,Office Supplies,110.34,0.24,0.002175095160413268,Medium,Texas,Karen Ferguson,1,Not Given
RO-2019-666038,2019-12-19,Technology,304.8,0.24,0.0007874015748031496,Medium,Texas,Tonja Turnell,1,Wrong Item
RS-2019-1671908,2019-11-02,Technology,245.52,0.24,0.0009775171065493646,Medium,Illinois,Emily Grady,1,Wrong Item
RS-2019-1731958,2019-03-09,Office Supplies,330.24,0.28,0.0008478682170542637,Medium,Texas,Harold Engle,1,Not Given
RW-2019-219047,2019-02-14,Office Supplies,344.4,0.05,0.00014518002322880374,Medium,Illinois,Darren Powers,1,Wrong Color
RW-2019-5685233,2019-03-29,Office Supplies,344.4,0.05,0.00014518002322880374,Medium,Wisconsin,Darren Powers,1,Wrong Color
SG-2019-5792622,2019-05-20,Office Supplies,127.68,0.1,0.0007832080200501253,Medium,Oklahoma,Zuschuss Donatelli,1,Not Given
SI-2019-3403726,2019-10-15,Furniture,1180.44,0.43,0.00036427094981532305,Medium,Illinois,Sally Matthias,1,Wrong Item
SU-2019-2290441,2020-01-19,Office Supplies,47.28,0.1,0.0021150592216582064,Medium,Illinois,Grant Thornton,1,Wrong Color
SU-2019-5880325,2020-01-14,Office Supplies,47.28,0.1,0.0021150592216582064,Medium,Wisconsin,Grant Thornton,1,Wrong Color
TU-2019-1121344,2019-03-25,Office Supplies,31.82,0.24,0.007542426147077309,Medium,Texas,Craig Carreira,1,Wrong Color
TU-2019-2051908,2019-09-21,Furniture,450.91,0.43,0.0009536271096227628,Medium,Illinois,Paul Stevenson,1,Not Given
TU-2019-3082502,2019-06-10,Office Supplies,124.27,0.33,0.0026555081676993644,Medium,Illinois,Paul Van Hugh,1,Not Needed
TU-2019-3293792,2019-06-09,Office Supplies,70.92,0.24,0.00338409475465313,Medium,Indiana,Sean Braxton,1,Not Given
TU-2019-3585586,2019-12-30,Office Supplies,20.52,0.24,0.011695906432748537,Medium,Illinois,Barry Pond,1,Wrong Item
TU-2019-5249655,2020-01-01,Furniture,235.54,0.28,0.0011887577481531802,Medium,Illinois,Helen Abelman,1,Wrong Item
UP-2019-3379560,2019-10-02,Office Supplies,88.56,0.24,0.0027100271002710027,Medium,Texas,Julia Barnett,1,Wrong Item
UP-2019-4262423,2019-06-22,Office Supplies,121.86,0.28,0.0022977186935828004,Medium,Minnesota,Justin Deggeller,1,Not Given
UP-2019-5728947,2019-02-07,Furniture,1463.64,0.43,0.0002937880899674783,Medium,Texas,Darrin Van Huff,1,Wrong Item
UP-2019-5824489,2019-04-18,Office Supplies,211.68,0.28,0.001322751322751323,Medium,Iowa,Gary Zandusky,1,Not Given
US-2019-101556,2019-12-28,Technology,533.68,0.38,0.0007120371758357069,Medium,Texas,Bruce Degenhardt,1,Not Given
US-2019-1081690,2020-01-23,Office Supplies,23.1,0.19,0.008225108225108226,Medium,Texas,Penelope Sewall,1,Not Given
US-2019-1117328,2020-01-06,Furniture,656.46,0.19,0.0002894311915425159,Medium,Illinois,Stephanie Ulpright,1,Not Given
US-2019-116505,2019-12-07,Office Supplies,43.8,20.59,0.47009132420091326,High,Illinois,Trudy Brown,1,Wrong Color
US-2019-1246603,2019-04-20,Furniture,78.29,0.05,0.0006386511687316387,Medium,Indiana,Daniel Lacy,1,Wrong Color
US-2019-134218,2019-05-10,Technology,159.56,0.19,0.0011907746302331412,Medium,Wisconsin,Elizabeth Moffitt,1,Wrong Color
US-2019-1382122,2019-08-31,Furniture,103.5,0.05,0.00048309178743961357,Medium,Wisconsin,Patrick Jones,1,Wrong Item
US-2019-1482830,2019-12-15,Office Supplies,61.06,0.0,0.0,Medium,Michigan,Guy Phonely,1,Wrong Color
US-2019-1526600,2020-01-05,Furniture,146.61,0.05,0.000341040856694632,Medium,Texas,Phillip Flathmann,1,Not Given
US-2019-1540138,2019-10-27,Furniture,179.51,0.33,0.0018383376970642306,Medium,Michigan,Noel Staavos,1,Not Given
US-2019-1588630,2019-02-05,Office Supplies,209.94,0.29,0.0013813470515385347,Medium,Illinois,Cathy Prescott,1,Not Needed
US-2019-1645763,2020-01-01,Furniture,1410.4,0.19,0.00013471355643788994,Medium,Missouri,Sonia Cooley,1,Not Given
US-2019-1919223,2019-10-08,Office Supplies,60.26,0.0,0.0,Medium,Illinois,Sarah Jordon,1,Not Given
US-2019-1944729,2019-08-15,Office Supplies,121.72,0.05,0.00041077883667433457,Medium,Michigan,Lena Radford,1,Not Given
US-2019-2310925,2019-11-25,Technology,653.0,0.33,0.0005053598774885146,Medium,Minnesota,Sean Braxton,1,Wrong Color
US-2019-2320408,2019-04-03,Furniture,198.27,0.19,0.0009582892015937862,Medium,South Dakota,Dorothy Wardle,2,Not Given
US-2019-2647306,2019-06-30,Furniture,144.48,0.05,0.0003460686600221484,Medium,Illinois,Christine Phan,1,Wrong Color
US-2019-2708376,2019-10-22,Office Supplies,135.58,0.24,0.001770172591827703,Medium,Texas,Beth Fritzler,1,Not Given
US-2019-2886177,2020-01-01,Office Supplies,61.06,0.0,0.0,Medium,Michigan,Guy Phonely,1,Wrong Color
US-2019-2985988,2019-12-01,Furniture,2065.32,0.29,0.0001404140762690527,Medium,Texas,Ross Baird,1,Not Needed
US-2019-3128921,2019-12-10,Furniture,146.61,0.05,0.000341040856694632,Medium,Illinois,Phillip Flathmann,1,Not Given
US-2019-3479916,2019-10-28,Office Supplies,11.65,0.29,0.02489270386266094,Medium,Indiana,Sample Company A,1,Not Given
US-2019-3796438,2019-10-07,Office Supplies,171.36,0.05,0.00029178338001867413,Medium,Illinois,Alyssa Tate,1,Not Given
US-2019-3945126,2019-12-12,Furniture,2065.32,0.29,0.0001404140762690527,Medium,Texas,Ross Baird,1,Not Needed
US-2019-4124088,2019-10-07,Technology,823.96,0.29,0.00035195883295305596,Medium,Nebraska,Darrin Martin,1,Not Given
US-2019-4217862,2019-07-20,Office Supplies,81.12,0.19,0.0023422090729783036,Medium,Illinois,Alejandro Savely,1,Wrong Item
US-2019-4236580,2019-11-15,Office Supplies,43.8,0.19,0.0043378995433789955,Medium,Missouri,Trudy Brown,1,Wrong Color
US-2019-4250200,2019-10-07,Office Supplies,10.04,0.0,0.0,Medium,Nebraska,Sarah Jordon,1,Wrong Item
US-2019-442845,2019-11-17,Office Supplies,60.6,0.1,0.0016501650165016502,Medium,Minnesota,Russell Applegate,1,Wrong Color
US-2019-4458503,2019-09-14,Office Supplies,42.62,0.29,0.00680431722196152,Medium,Michigan,Emily Phan,1,Wrong Item
US-2019-4705608,2019-01-19,Office Supplies,209.94,0.29,0.0013813470515385347,Medium,North Dakota,Cathy Prescott,1,Not Needed
US-2019-4715044,2019-10-29,Technology,118.65,0.19,0.0016013485040033712,Medium,Texas,Jamie Frazer,1,Wrong Item
US-2019-4730511,2019-12-26,Furniture,1410.4,0.19,0.00013471355643788994,Medium,Iowa,Sonia Cooley,1,Not Given
US-2019-4805746,2019-03-25,Technology,211.17,0.29,0.0013733011317895534,Medium,Texas,Christina VanderZanden,1,Wrong Item
US-2019-5022800,2019-04-16,Furniture,879.0,0.19,0.0002161547212741752,Medium,Texas,Ed Braxton,1,Wrong Item
US-2019-5082728,2019-11-15,Furniture,95.28,0.14,0.0014693534844668348,Medium,Illinois,Bryan Davis,1,Not Given
US-2019-5089379,2019-05-06,Technology,159.56,0.19,0.0011907746302331412,Medium,Texas,Elizabeth Moffitt,1,Wrong Color
US-2019-5126751,2019-12-25,Technology,87.07,0.19,0.002182152291259906,Medium,Illinois,Steve Chapman,1,Not Given
US-2019-5235821,2019-12-03,Furniture,146.61,0.05,0.000341040856694632,Medium,Texas,Phillip Flathmann,1,Not Given
US-2019-5576773,2019-10-30,Office Supplies,60.26,0.0,0.0,Medium,Indiana,Sarah Jordon,1,Not Given
US-2019-5716253,2019-12-08,Office Supplies,410.88,0.24,0.0005841121495327102,Medium,Michigan,Gary Hwang,1,Not Given
US-2019-5957374,2019-06-08,Office Supplies,81.12,0.19,0.0023422090729783036,Medium,Texas,Alejandro Savely,1,Wrong Item
US-2019-696483,2019-05-06,Technology,159.56,0.19,0.0011907746302331412,Medium,Texas,Elizabeth Moffitt,1,Wrong Color
US-2019-753055,2019-12-06,Furniture,1410.4,0.19,0.00013471355643788994,Medium,Wisconsin,Sonia Cooley,1,Not Given
US-2019-931957,2019-01-30,Office Supplies,110.11,0.24,0.0021796385432749066,Medium,Kansas,Jamie Frazer,1,Wrong Color
UZ-2019-1259858,2019-08-31,Office Supplies,239.28,0.24,0.0010030090270812437,Medium,Missouri,Maxwell Schwartz,1,Wrong Item
UZ-2019-3664206,2019-07-30,Office Supplies,239.28,0.24,0.0010030090270812437,Medium,Michigan,Maxwell Schwartz,1,Wrong Item
ZA-2019-3040982,2019-08-28,Office Supplies,48.42,0.0,0.0,Medium,Illinois,Edward Hooks,1,Not Given
ZA-2019-5707907,2019-08-09,Office Supplies,48.42,0.0,0.0,Medium,Indiana,Edward Hooks,1,Not Given
AG-2019-5382877,2020-01-11,Office Supplies,92.88,0.1,0.0010766580534022395,Medium,Illinois,Robert Dilbeck,1,Not Needed
AG-2019-5618265,2020-01-02,Office Supplies,92.88,0.1,0.0010766580534022395,Medium,Texas,Robert Dilbeck,1,Not Needed
AO-2019-1559605,2019-09-24,Office Supplies,328.14,0.05,0.00015237398671298836,Medium,Wisconsin,Gene McClure,1,Not Given
AO-2019-247334,2019-10-22,Office Supplies,328.14,0.05,0.00015237398671298836,Medium,Indiana,Gene McClure,1,Not Given
AO-2019-3570194,2019-11-02,Office Supplies,328.14,0.05,0.00015237398671298836,Medium,Illinois,Gene McClure,1,Not Given
AO-2019-4871874,2019-09-17,Office Supplies,328.14,0.05,0.00015237398671298836,Medium,Texas,Gene McClure,1,Not Given
CA-2019-1004993,2019-07-15,Office Supplies,14.7,0.29,0.019727891156462583,Medium,Illinois,George Zrebassa,1,Wrong Item
CA-2019-1007927,2020-01-15,Office Supplies,279.9,0.1,0.0003572704537334763,Medium,Oklahoma,David Kendrick,1,Not Needed
CA-2019-1014386,2019-07-26,Office Supplies,107.42,0.19,0.001768758145596723,Medium,Texas,Nat Gilpin,1,Not Needed
CA-2019-1016393,2019-10-07,Office Supplies,295.06,0.29,0.0009828509455703923,Medium,Wisconsin,Doug O'Connell,1,Not Given
CA-2019-109960,2019-12-19,Office Supplies,33.72,15.51,0.4599644128113879,High,Texas,Dean Braden,1,Wrong Item
CA-2019-1158452,2019-10-06,Office Supplies,33.04,0.29,0.008777239709443099,Medium,Wisconsin,Jim Epp,1,Not Given
CA-2019-1191610,2019-02-17,Office Supplies,32.35,0.29,0.008964451313755796,Medium,Texas,Benjamin Venier,1,Not Given
CA-2019-1200436,2019-01-21,Furniture,27.92,0.24,0.008595988538681947,Medium,Wisconsin,Jack O'Briant,1,Wrong Item
CA-2019-121160,2019-11-19,Office Supplies,1.41,-2.32,-1.6453900709219857,Low,Michigan,Frank Merwin,2,Not Given
CA-2019-1308754,2019-07-10,Office Supplies,19.44,0.19,0.009773662551440328,Medium,Nebraska,Pauline Webber,1,Wrong Item
CA-2019-1350343,2019-08-10,Furniture,545.85,0.24,0.00043968123110744707,Medium,Indiana,Christina Anderson,1,Not Given
CA-2019-1418469,2019-09-25,Furniture,199.8,0.24,0.0012012012012012011,Medium,Texas,Philip Brown,1,Wrong Color
CA-2019-1485032,2019-09-16,Technology,824.95,0.19,0.0002303169889084187,Medium,Michigan,Gary Mitchum,1,Not Needed
CA-2019-1501472,2019-11-10,Office Supplies,1633.14,0.14,8.572443268795083e-05,Medium,Illinois,Brian Moss,1,Not Given
CA-2019-1516896,2019-08-15,Furniture,36.96,0.24,0.006493506493506493,Medium,Texas,Erin Creighton,1,Wrong Item
CA-2019-1580691,2019-12-23,Office Supplies,39.58,0.29,0.0073269327943405755,Medium,Texas,Guy Armstrong,1,Not Given
CA-2019-1627738,2019-04-28,Office Supplies,92.88,0.29,0.0031223083548664946,Medium,Texas,Jay Fein,1,Wrong Color
CA-2019-1667113,2019-09-29,Office Supplies,14.34,0.28,0.019525801952580198,Medium,Missouri,Shui Tom,1,Not Given
CA-2019-1671754,2019-11-11,Office Supplies,13.27,0.1,0.0075357950263752835,Medium,Texas,Jill Fjeld,1,Not Needed
CA-2019-1689748,2019-09-27,Office Supplies,198.72,0.05,0.0002516103059581321,Medium,Texas,Henry Goldwyn,1,Not Given
CA-2019-1756378,2019-04-06,Office Supplies,8.96,0.29,0.032366071428571425,Medium,Michigan,Sharelle Roach,1,Not Given
CA-2019-1905445,2019-04-10,Office Supplies,30.84,0.29,0.00940337224383917,Medium,Illinois,Karl Braun,1,Wrong Color
CA-2019-2004908,2019-11-12,Office Supplies,38.16,0.29,0.00759958071278826,Medium,Oklahoma,Erin Creighton,1,Not Needed
CA-2019-2026617,2019-04-15,Office Supplies,122.71,0.14,0.001140901312036509,Medium,Illinois,Sally Knutson,1,Wrong Item
